function,E,lipschitz_factor,kernel,local_std_label,local_std_value,seed,init_x,safety_violations,no_opt_possible,final_pred_opt,avg_pred_opt,true_optimum,ratio,n_observations,setting,L_base,L_source,violation_class
sphere_6D,0.05,1.1,matern52,medium,0.05,1,"[0.7543719410896301, 0.5695084929466248, 0.4387779235839844, 0.6386804580688477, 0.524665892124176, 0.6826140880584717]",0,False,0.8556990027427673,0.8111253592275804,1.0,0.8556990027427673,31,old_L_factored,2.0,old,none
sphere_6D,0.05,1.1,matern52,medium,0.05,2,"[0.6146950721740723, 0.38101285696029663, 0.6371143460273743, 0.47446107864379883, 0.7135938405990601, 0.6190363764762878]",0,False,0.9200925230979919,0.8528085158717248,1.0,0.9200925230979919,31,old_L_factored,2.0,old,none
sphere_6D,0.05,1.1,matern52,medium,0.05,3,"[0.3832530379295349, 0.25122910737991333, 0.5850470662117004, 0.708093523979187, 0.5529508590698242, 0.32506924867630005]",0,False,0.8654193878173828,0.7891174247187953,1.0,0.8654193878173828,31,old_L_factored,2.0,old,none
sphere_6D,0.05,1.1,matern52,medium,0.05,4,"[0.7303948402404785, 0.5949030518531799, 0.23151099681854248, 0.635254442691803, 0.5714796185493469, 0.7806733250617981]",0,False,0.824343204498291,0.7043532575330427,1.0,0.824343204498291,31,old_L_factored,2.0,old,none
sphere_6D,0.05,1.1,matern52,medium,0.05,0,"[0.6510535478591919, 0.7744860053062439, 0.4368913173675537, 0.5190907716751099, 0.6158523559570312, 0.8101882934570312]",0,False,0.8502414226531982,0.8163267181765649,1.0,0.8502414226531982,31,new_L_factored,1.0,new,none
sphere_6D,0.05,1.1,matern52,medium,0.05,1,"[0.7543719410896301, 0.5695084929466248, 0.4387779235839844, 0.6386804580688477, 0.524665892124176, 0.6826140880584717]",0,False,0.8538317084312439,0.8074072445592573,1.0,0.8538317084312439,31,new_L_factored,1.0,new,none
sphere_6D,0.05,1.1,matern52,medium,0.05,2,"[0.6146950721740723, 0.38101285696029663, 0.6371143460273743, 0.47446107864379883, 0.7135938405990601, 0.6190363764762878]",0,False,0.8257003426551819,0.8294447006717804,1.0,0.8257003426551819,31,new_L_factored,1.0,new,none
sphere_6D,0.05,1.1,matern52,medium,0.05,3,"[0.3832530379295349, 0.25122910737991333, 0.5850470662117004, 0.708093523979187, 0.5529508590698242, 0.32506924867630005]",0,False,0.8020284175872803,0.7931995026526912,1.0,0.8020284175872803,31,new_L_factored,1.0,new,none
sphere_6D,0.05,1.1,matern52,medium,0.05,4,"[0.7303948402404785, 0.5949030518531799, 0.23151099681854248, 0.635254442691803, 0.5714796185493469, 0.7806733250617981]",0,False,0.9292048215866089,0.8122982748093144,1.0,0.9292048215866089,31,new_L_factored,1.0,new,none
sphere_6D,0.0,1.0,matern52,medium,0.05,0,"[0.6510535478591919, 0.7744860053062439, 0.4368913173675537, 0.5190907716751099, 0.6158523559570312, 0.8101882934570312]",0,False,0.8307895064353943,0.7304448370010622,1.0,0.8307895064353943,31,old_L_raw,2.0,old,none
sphere_6D,0.0,1.0,matern52,medium,0.05,1,"[0.7543719410896301, 0.5695084929466248, 0.4387779235839844, 0.6386804580688477, 0.524665892124176, 0.6826140880584717]",0,False,0.8605546951293945,0.7724675786110663,1.0,0.8605546951293945,31,old_L_raw,2.0,old,none
sphere_6D,0.0,1.0,matern52,medium,0.05,2,"[0.6146950721740723, 0.38101285696029663, 0.6371143460273743, 0.47446107864379883, 0.7135938405990601, 0.6190363764762878]",0,False,0.8954339623451233,0.8502386193121633,1.0,0.8954339623451233,31,old_L_raw,2.0,old,none
sphere_6D,0.0,1.0,matern52,medium,0.05,3,"[0.3832530379295349, 0.25122910737991333, 0.5850470662117004, 0.708093523979187, 0.5529508590698242, 0.32506924867630005]",0,False,0.9080995321273804,0.821731686592102,1.0,0.9080995321273804,31,old_L_raw,2.0,old,none
sphere_6D,0.0,1.0,matern52,medium,0.05,4,"[0.7303948402404785, 0.5949030518531799, 0.23151099681854248, 0.635254442691803, 0.5714796185493469, 0.7806733250617981]",0,False,0.82813960313797,0.6963293994626691,1.0,0.82813960313797,31,old_L_raw,2.0,old,none
sphere_6D,0.0,1.0,matern52,medium,0.05,0,"[0.6510535478591919, 0.7744860053062439, 0.4368913173675537, 0.5190907716751099, 0.6158523559570312, 0.8101882934570312]",0,False,0.8540252447128296,0.7780447967590824,1.0,0.8540252447128296,31,new_L_raw,1.0,new,none
sphere_6D,0.0,1.0,matern52,medium,0.05,1,"[0.7543719410896301, 0.5695084929466248, 0.4387779235839844, 0.6386804580688477, 0.524665892124176, 0.6826140880584717]",0,False,0.8495738506317139,0.7757510850506444,1.0,0.8495738506317139,31,new_L_raw,1.0,new,none
sphere_6D,0.0,1.0,matern52,medium,0.05,2,"[0.6146950721740723, 0.38101285696029663, 0.6371143460273743, 0.47446107864379883, 0.7135938405990601, 0.6190363764762878]",0,False,0.8143070936203003,0.8122502296201645,1.0,0.8143070936203003,31,new_L_raw,1.0,new,none
sphere_6D,0.0,1.0,matern52,medium,0.05,3,"[0.3832530379295349, 0.25122910737991333, 0.5850470662117004, 0.708093523979187, 0.5529508590698242, 0.32506924867630005]",0,False,0.7582207918167114,0.7805230463704755,1.0,0.7582207918167114,31,new_L_raw,1.0,new,none
sphere_6D,0.0,1.0,matern52,medium,0.05,4,"[0.7303948402404785, 0.5949030518531799, 0.23151099681854248, 0.635254442691803, 0.5714796185493469, 0.7806733250617981]",0,False,0.8295974731445312,0.7698278523260548,1.0,0.8295974731445312,31,new_L_raw,1.0,new,none
hartmann_6D,0.05,1.1,matern52,medium,0.05,0,"[0.3748350739479065, 0.2564433217048645, 0.32508331537246704, 0.09018915891647339, 0.3936424255371094, 0.6068782210350037]",0,False,0.6605936884880066,0.5949128827741069,1.0,0.6605936884880066,31,old_L_factored,10.0,old,none
hartmann_6D,0.05,1.1,matern52,medium,0.05,1,"[0.40504658222198486, 0.31567978858947754, 0.7086622714996338, 0.3296985626220703, 0.21910971403121948, 0.6134302020072937]",0,False,0.6836780905723572,0.6314467345514605,1.0,0.6836780905723572,31,old_L_factored,10.0,old,none
hartmann_6D,0.05,1.1,matern52,medium,0.05,2,"[0.34301912784576416, 0.1319928765296936, 0.08796918392181396, 0.31011098623275757, 0.33496421575546265, 0.7390350699424744]",0,False,0.782107949256897,0.7661515858865553,1.0,0.782107949256897,31,old_L_factored,10.0,old,none
hartmann_6D,0.05,1.1,matern52,medium,0.05,3,"[0.4467293620109558, 0.8543365001678467, 0.5019440650939941, 0.6808249354362488, 0.1251136064529419, 0.04168599843978882]",0,False,0.8735933303833008,0.8605745857761752,1.0,0.8735933303833008,31,old_L_factored,10.0,old,none
hartmann_6D,0.05,1.1,matern52,medium,0.05,4,"[0.29264676570892334, 0.11343854665756226, 0.5952439308166504, 0.10994309186935425, 0.2860291004180908, 0.7513458728790283]",0,False,0.7734764218330383,0.7238543033599854,1.0,0.7734764218330383,31,old_L_factored,10.0,old,none
hartmann_6D,0.05,1.1,matern52,medium,0.05,0,"[0.3748350739479065, 0.2564433217048645, 0.32508331537246704, 0.09018915891647339, 0.3936424255371094, 0.6068782210350037]",0,False,0.6996963024139404,0.6075018029059133,1.0,0.6996963024139404,31,new_L_factored,8.94177025318627,new,none
hartmann_6D,0.05,1.1,matern52,medium,0.05,1,"[0.40504658222198486, 0.31567978858947754, 0.7086622714996338, 0.3296985626220703, 0.21910971403121948, 0.6134302020072937]",0,False,0.6873862743377686,0.6359716673051158,1.0,0.6873862743377686,31,new_L_factored,8.94177025318627,new,none
hartmann_6D,0.05,1.1,matern52,medium,0.05,2,"[0.34301912784576416, 0.1319928765296936, 0.08796918392181396, 0.31011098623275757, 0.33496421575546265, 0.7390350699424744]",0,False,0.7809014320373535,0.7692757537288051,1.0,0.7809014320373535,31,new_L_factored,8.94177025318627,new,none
hartmann_6D,0.05,1.1,matern52,medium,0.05,3,"[0.4467293620109558, 0.8543365001678467, 0.5019440650939941, 0.6808249354362488, 0.1251136064529419, 0.04168599843978882]",0,False,0.9205803871154785,0.8740303016478016,1.0,0.9205803871154785,31,new_L_factored,8.94177025318627,new,none
hartmann_6D,0.05,1.1,matern52,medium,0.05,4,"[0.29264676570892334, 0.11343854665756226, 0.5952439308166504, 0.10994309186935425, 0.2860291004180908, 0.7513458728790283]",0,False,0.782921552658081,0.7376462586464421,1.0,0.782921552658081,31,new_L_factored,8.94177025318627,new,none
hartmann_6D,0.0,1.0,matern52,medium,0.05,0,"[0.3748350739479065, 0.2564433217048645, 0.32508331537246704, 0.09018915891647339, 0.3936424255371094, 0.6068782210350037]",0,False,0.7407907843589783,0.6211665734168021,1.0,0.7407907843589783,31,old_L_raw,10.0,old,none
hartmann_6D,0.0,1.0,matern52,medium,0.05,1,"[0.40504658222198486, 0.31567978858947754, 0.7086622714996338, 0.3296985626220703, 0.21910971403121948, 0.6134302020072937]",0,False,0.7592388987541199,0.6778427458578541,1.0,0.7592388987541199,31,old_L_raw,10.0,old,none
hartmann_6D,0.0,1.0,matern52,medium,0.05,2,"[0.34301912784576416, 0.1319928765296936, 0.08796918392181396, 0.31011098623275757, 0.33496421575546265, 0.7390350699424744]",0,False,0.7963740825653076,0.7654622158696575,1.0,0.7963740825653076,31,old_L_raw,10.0,old,none
hartmann_6D,0.0,1.0,matern52,medium,0.05,3,"[0.4467293620109558, 0.8543365001678467, 0.5019440650939941, 0.6808249354362488, 0.1251136064529419, 0.04168599843978882]",0,False,0.880525529384613,0.865821615342171,1.0,0.880525529384613,31,old_L_raw,10.0,old,none
hartmann_6D,0.0,1.0,matern52,medium,0.05,4,"[0.29264676570892334, 0.11343854665756226, 0.5952439308166504, 0.10994309186935425, 0.2860291004180908, 0.7513458728790283]",0,False,0.883179247379303,0.7894884636325221,1.0,0.883179247379303,31,old_L_raw,10.0,old,none
hartmann_6D,0.0,1.0,matern52,medium,0.05,0,"[0.3748350739479065, 0.2564433217048645, 0.32508331537246704, 0.09018915891647339, 0.3936424255371094, 0.6068782210350037]",0,False,0.7142545580863953,0.6097076227588039,1.0,0.7142545580863953,31,new_L_raw,8.94177025318627,new,none
hartmann_6D,0.0,1.0,matern52,medium,0.05,1,"[0.40504658222198486, 0.31567978858947754, 0.7086622714996338, 0.3296985626220703, 0.21910971403121948, 0.6134302020072937]",0,False,0.7253068685531616,0.6603766852809537,1.0,0.7253068685531616,31,new_L_raw,8.94177025318627,new,none
hartmann_6D,0.0,1.0,matern52,medium,0.05,2,"[0.34301912784576416, 0.1319928765296936, 0.08796918392181396, 0.31011098623275757, 0.33496421575546265, 0.7390350699424744]",0,False,0.7859442234039307,0.7691748065333213,1.0,0.7859442234039307,31,new_L_raw,8.94177025318627,new,none
hartmann_6D,0.0,1.0,matern52,medium,0.05,3,"[0.4467293620109558, 0.8543365001678467, 0.5019440650939941, 0.6808249354362488, 0.1251136064529419, 0.04168599843978882]",0,False,0.9100001454353333,0.8725298450839135,1.0,0.9100001454353333,31,new_L_raw,8.94177025318627,new,none
hartmann_6D,0.0,1.0,matern52,medium,0.05,4,"[0.29264676570892334, 0.11343854665756226, 0.5952439308166504, 0.10994309186935425, 0.2860291004180908, 0.7513458728790283]",0,False,0.8087643384933472,0.781094531859121,1.0,0.8087643384933472,31,new_L_raw,8.94177025318627,new,none
camel_10D,0.05,1.1,matern52,medium,0.05,0,"[-0.014973640441894531, 0.5364435911178589, -0.8230451345443726, -0.7359390258789062, -0.3851543664932251, 0.26815736293792725, -0.019813179969787598, 0.7928894758224487, -0.08874404430389404, 0.2646125555038452]",0,False,0.9203282594680786,0.8798310583637606,1.0316,0.8921367385305143,31,old_L_factored,15.0,old,none
camel_10D,0.05,1.1,matern52,medium,0.05,1,"[0.0986635684967041, 0.36522817611694336, -0.3897010087966919, -0.07290875911712646, -0.0900273323059082, 0.1449439525604248, -0.0039948225021362305, 0.87416672706604, 0.311190128326416, -0.3724062442779541]",0,False,0.5408867001533508,0.4169513563955984,1.0316,0.5243182436538879,31,old_L_factored,15.0,old,none
camel_10D,0.05,1.1,matern52,medium,0.05,2,"[-0.15849947929382324, 0.709309458732605, -0.0950695276260376, 0.2633178234100342, -0.0480036735534668, -0.5599467754364014, -0.5667902231216431, -0.4858337640762329, -0.9084044694900513, -0.6489822864532471]",0,False,1.0183525085449219,1.0165088599728,1.0316,0.9871583060730146,31,old_L_factored,15.0,old,none
camel_10D,0.05,1.1,matern52,medium,0.05,3,"[0.04889345169067383, -0.7166304588317871, 0.5329512357711792, 0.4472242593765259, 0.21510982513427734, 0.8239660263061523, -0.4536200761795044, 0.014912247657775879, 0.6144710779190063, 0.34566283226013184]",0,False,1.0308138132095337,1.0273203465246386,1.0316,0.9992378957052478,31,old_L_factored,15.0,old,none
camel_10D,0.05,1.1,matern52,medium,0.05,4,"[-0.23179006576538086, 0.4264284372329712, 0.1776430606842041, 0.47485625743865967, 0.9802645444869995, -0.29770171642303467, 0.7333704233169556, -0.856065034866333, 0.14860320091247559, 0.3225141763687134]",0,False,0.6928728818893433,0.608951271541657,1.0316,0.6716487804278239,31,old_L_factored,15.0,old,none
camel_10D,0.05,1.1,matern52,medium,0.05,0,"[-0.014973640441894531, 0.5364435911178589, -0.8230451345443726, -0.7359390258789062, -0.3851543664932251, 0.26815736293792725, -0.019813179969787598, 0.7928894758224487, -0.08874404430389404, 0.2646125555038452]",0,False,0.9109000563621521,0.8600026561367896,1.0316,0.8829973404053432,31,new_L_factored,17.042300314218146,new,none
camel_10D,0.05,1.1,matern52,medium,0.05,1,"[0.0986635684967041, 0.36522817611694336, -0.3897010087966919, -0.07290875911712646, -0.0900273323059082, 0.1449439525604248, -0.0039948225021362305, 0.87416672706604, 0.311190128326416, -0.3724062442779541]",0,False,0.3979920446872711,0.3860711224617497,1.0316,0.38580074126334923,31,new_L_factored,17.042300314218146,new,none
camel_10D,0.05,1.1,matern52,medium,0.05,2,"[-0.15849947929382324, 0.709309458732605, -0.0950695276260376, 0.2633178234100342, -0.0480036735534668, -0.5599467754364014, -0.5667902231216431, -0.4858337640762329, -0.9084044694900513, -0.6489822864532471]",0,False,1.027235984802246,1.012295126914978,1.0316,0.9957696634376173,31,new_L_factored,17.042300314218146,new,none
camel_10D,0.05,1.1,matern52,medium,0.05,3,"[0.04889345169067383, -0.7166304588317871, 0.5329512357711792, 0.4472242593765259, 0.21510982513427734, 0.8239660263061523, -0.4536200761795044, 0.014912247657775879, 0.6144710779190063, 0.34566283226013184]",0,False,1.0286564826965332,1.0241556282966369,1.0316,0.9971466486007494,31,new_L_factored,17.042300314218146,new,none
camel_10D,0.05,1.1,matern52,medium,0.05,4,"[-0.23179006576538086, 0.4264284372329712, 0.1776430606842041, 0.47485625743865967, 0.9802645444869995, -0.29770171642303467, 0.7333704233169556, -0.856065034866333, 0.14860320091247559, 0.3225141763687134]",0,False,0.706071674823761,0.5942651735198113,1.0316,0.6844432675685934,31,new_L_factored,17.042300314218146,new,none
camel_10D,0.0,1.0,matern52,medium,0.05,0,"[-0.014973640441894531, 0.5364435911178589, -0.8230451345443726, -0.7359390258789062, -0.3851543664932251, 0.26815736293792725, -0.019813179969787598, 0.7928894758224487, -0.08874404430389404, 0.2646125555038452]",0,False,0.8567109107971191,0.8304465355411652,1.0316,0.8304681182600999,31,old_L_raw,15.0,old,none
camel_10D,0.0,1.0,matern52,medium,0.05,1,"[0.0986635684967041, 0.36522817611694336, -0.3897010087966919, -0.07290875911712646, -0.0900273323059082, 0.1449439525604248, -0.0039948225021362305, 0.87416672706604, 0.311190128326416, -0.3724062442779541]",0,False,0.5937040448188782,0.4624667052299746,1.0316,0.575517685943077,31,old_L_raw,15.0,old,none
camel_10D,0.0,1.0,matern52,medium,0.05,2,"[-0.15849947929382324, 0.709309458732605, -0.0950695276260376, 0.2633178234100342, -0.0480036735534668, -0.5599467754364014, -0.5667902231216431, -0.4858337640762329, -0.9084044694900513, -0.6489822864532471]",0,False,1.027686357498169,1.02147203107034,1.0316,0.9962062403045453,31,old_L_raw,15.0,old,none
camel_10D,0.0,1.0,matern52,medium,0.05,3,"[0.04889345169067383, -0.7166304588317871, 0.5329512357711792, 0.4472242593765259, 0.21510982513427734, 0.8239660263061523, -0.4536200761795044, 0.014912247657775879, 0.6144710779190063, 0.34566283226013184]",0,False,1.018754243850708,1.0260005843254827,1.0316,0.9875477354116983,31,old_L_raw,15.0,old,none
camel_10D,0.0,1.0,matern52,medium,0.05,4,"[-0.23179006576538086, 0.4264284372329712, 0.1776430606842041, 0.47485625743865967, 0.9802645444869995, -0.29770171642303467, 0.7333704233169556, -0.856065034866333, 0.14860320091247559, 0.3225141763687134]",0,False,0.6948252320289612,0.5840360618406727,1.0316,0.6735413261234598,31,old_L_raw,15.0,old,none
camel_10D,0.0,1.0,matern52,medium,0.05,0,"[-0.014973640441894531, 0.5364435911178589, -0.8230451345443726, -0.7359390258789062, -0.3851543664932251, 0.26815736293792725, -0.019813179969787598, 0.7928894758224487, -0.08874404430389404, 0.2646125555038452]",0,False,0.8872440457344055,0.8477271276135598,1.0316,0.8600659613555695,31,new_L_raw,17.042300314218146,new,none
camel_10D,0.0,1.0,matern52,medium,0.05,1,"[0.0986635684967041, 0.36522817611694336, -0.3897010087966919, -0.07290875911712646, -0.0900273323059082, 0.1449439525604248, -0.0039948225021362305, 0.87416672706604, 0.311190128326416, -0.3724062442779541]",0,False,0.5548368692398071,0.47230404230856127,1.0316,0.5378410907714299,31,new_L_raw,17.042300314218146,new,none
camel_10D,0.0,1.0,matern52,medium,0.05,2,"[-0.15849947929382324, 0.709309458732605, -0.0950695276260376, 0.2633178234100342, -0.0480036735534668, -0.5599467754364014, -0.5667902231216431, -0.4858337640762329, -0.9084044694900513, -0.6489822864532471]",0,False,1.023651123046875,1.010819471651508,1.0316,0.9922946132676181,31,new_L_raw,17.042300314218146,new,none
camel_10D,0.0,1.0,matern52,medium,0.05,3,"[0.04889345169067383, -0.7166304588317871, 0.5329512357711792, 0.4472242593765259, 0.21510982513427734, 0.8239660263061523, -0.4536200761795044, 0.014912247657775879, 0.6144710779190063, 0.34566283226013184]",0,False,1.011474609375,1.0168711273900923,1.0316,0.9804910909024815,31,new_L_raw,17.042300314218146,new,none
camel_10D,0.0,1.0,matern52,medium,0.05,4,"[-0.23179006576538086, 0.4264284372329712, 0.1776430606842041, 0.47485625743865967, 0.9802645444869995, -0.29770171642303467, 0.7333704233169556, -0.856065034866333, 0.14860320091247559, 0.3225141763687134]",0,False,0.6211814880371094,0.5443415699466583,1.0316,0.6021534393535375,31,new_L_raw,17.042300314218146,new,none
gaussian_10D,0.05,1.1,matern52,medium,0.05,0,"[-0.057897329330444336, -0.2283838987350464, 0.03583073616027832, -0.14373362064361572, 0.09123468399047852, 0.11887645721435547, 0.4540759325027466, 0.01920771598815918, -0.0768047571182251, 0.04931521415710449]",0,False,0.4494446814060211,0.3542965035284719,1.0,0.4494446814060211,31,old_L_factored,8.0,old,none
gaussian_10D,0.05,1.1,matern52,medium,0.05,1,"[-0.03018343448638916, -0.3083958625793457, 0.148026704788208, -0.013062596321105957, 0.06308639049530029, 0.10624086856842041, 0.09732949733734131, 0.3191157579421997, 0.24600350856781006, -0.18217360973358154]",0,False,0.3517128825187683,0.3002601467793988,1.0,0.3517128825187683,31,old_L_factored,8.0,old,none
gaussian_10D,0.05,1.1,matern52,medium,0.05,2,"[0.0006958246231079102, -0.12071573734283447, -0.1696474552154541, 0.14011383056640625, -0.1921144723892212, -0.07059824466705322, -0.06648111343383789, -0.17209672927856445, -0.0858299732208252, -0.3736917972564697]",0,False,0.4809536337852478,0.3954004799166033,1.0,0.4809536337852478,31,old_L_factored,8.0,old,none
gaussian_10D,0.05,1.1,matern52,medium,0.05,3,"[-0.1255718469619751, 0.31234419345855713, -0.0062552690505981445, 0.10745584964752197, -0.043206095695495605, -0.1462620496749878, -0.3927203416824341, 0.20088481903076172, -0.08874058723449707, -0.10311663150787354]",0,False,0.320743590593338,0.27350986821036183,1.0,0.320743590593338,31,old_L_factored,8.0,old,none
gaussian_10D,0.05,1.1,matern52,medium,0.05,4,"[0.23022830486297607, -0.20723092555999756, 0.10746359825134277, -0.07821595668792725, 0.08809983730316162, -0.14496850967407227, 0.24874651432037354, -0.2787020206451416, 0.07840251922607422, -0.31822681427001953]",0,False,0.2918241620063782,0.2434166713107017,1.0,0.2918241620063782,31,old_L_factored,8.0,old,none
gaussian_10D,0.05,1.1,matern52,medium,0.05,0,"[-0.057897329330444336, -0.2283838987350464, 0.03583073616027832, -0.14373362064361572, 0.09123468399047852, 0.11887645721435547, 0.4540759325027466, 0.01920771598815918, -0.0768047571182251, 0.04931521415710449]",0,False,0.8582649827003479,0.6025894563044271,1.0,0.8582649827003479,31,new_L_factored,1.7155277699214138,new,none
gaussian_10D,0.05,1.1,matern52,medium,0.05,1,"[-0.03018343448638916, -0.3083958625793457, 0.148026704788208, -0.013062596321105957, 0.06308639049530029, 0.10624086856842041, 0.09732949733734131, 0.3191157579421997, 0.24600350856781006, -0.18217360973358154]",0,False,0.8255955576896667,0.5594812333583832,1.0,0.8255955576896667,31,new_L_factored,1.7155277699214138,new,none
gaussian_10D,0.05,1.1,matern52,medium,0.05,2,"[0.0006958246231079102, -0.12071573734283447, -0.1696474552154541, 0.14011383056640625, -0.1921144723892212, -0.07059824466705322, -0.06648111343383789, -0.17209672927856445, -0.0858299732208252, -0.3736917972564697]",0,False,0.7149217128753662,0.5564250273089255,1.0,0.7149217128753662,31,new_L_factored,1.7155277699214138,new,none
gaussian_10D,0.05,1.1,matern52,medium,0.05,3,"[-0.1255718469619751, 0.31234419345855713, -0.0062552690505981445, 0.10745584964752197, -0.043206095695495605, -0.1462620496749878, -0.3927203416824341, 0.20088481903076172, -0.08874058723449707, -0.10311663150787354]",0,False,0.6813026070594788,0.5158684926648294,1.0,0.6813026070594788,31,new_L_factored,1.7155277699214138,new,none
gaussian_10D,0.05,1.1,matern52,medium,0.05,4,"[0.23022830486297607, -0.20723092555999756, 0.10746359825134277, -0.07821595668792725, 0.08809983730316162, -0.14496850967407227, 0.24874651432037354, -0.2787020206451416, 0.07840251922607422, -0.31822681427001953]",0,False,0.8005712032318115,0.40573858541827046,1.0,0.8005712032318115,31,new_L_factored,1.7155277699214138,new,none
gaussian_10D,0.0,1.0,matern52,medium,0.05,0,"[-0.057897329330444336, -0.2283838987350464, 0.03583073616027832, -0.14373362064361572, 0.09123468399047852, 0.11887645721435547, 0.4540759325027466, 0.01920771598815918, -0.0768047571182251, 0.04931521415710449]",0,False,0.5993548035621643,0.4386912324736195,1.0,0.5993548035621643,31,old_L_raw,8.0,old,none
gaussian_10D,0.0,1.0,matern52,medium,0.05,1,"[-0.03018343448638916, -0.3083958625793457, 0.148026704788208, -0.013062596321105957, 0.06308639049530029, 0.10624086856842041, 0.09732949733734131, 0.3191157579421997, 0.24600350856781006, -0.18217360973358154]",0,False,0.42368292808532715,0.3482802635239017,1.0,0.42368292808532715,31,old_L_raw,8.0,old,none
gaussian_10D,0.0,1.0,matern52,medium,0.05,2,"[0.0006958246231079102, -0.12071573734283447, -0.1696474552154541, 0.14011383056640625, -0.1921144723892212, -0.07059824466705322, -0.06648111343383789, -0.17209672927856445, -0.0858299732208252, -0.3736917972564697]",0,False,0.5454505681991577,0.3886459421726965,1.0,0.5454505681991577,31,old_L_raw,8.0,old,none
gaussian_10D,0.0,1.0,matern52,medium,0.05,3,"[-0.1255718469619751, 0.31234419345855713, -0.0062552690505981445, 0.10745584964752197, -0.043206095695495605, -0.1462620496749878, -0.3927203416824341, 0.20088481903076172, -0.08874058723449707, -0.10311663150787354]",0,False,0.418329656124115,0.3054801908231551,1.0,0.418329656124115,31,old_L_raw,8.0,old,none
gaussian_10D,0.0,1.0,matern52,medium,0.05,4,"[0.23022830486297607, -0.20723092555999756, 0.10746359825134277, -0.07821595668792725, 0.08809983730316162, -0.14496850967407227, 0.24874651432037354, -0.2787020206451416, 0.07840251922607422, -0.31822681427001953]",0,False,0.29883283376693726,0.24813115548702977,1.0,0.29883283376693726,31,old_L_raw,8.0,old,none
gaussian_10D,0.0,1.0,matern52,medium,0.05,0,"[-0.057897329330444336, -0.2283838987350464, 0.03583073616027832, -0.14373362064361572, 0.09123468399047852, 0.11887645721435547, 0.4540759325027466, 0.01920771598815918, -0.0768047571182251, 0.04931521415710449]",0,False,0.6348097324371338,0.5061397312148925,1.0,0.6348097324371338,31,new_L_raw,1.7155277699214138,new,none
gaussian_10D,0.0,1.0,matern52,medium,0.05,1,"[-0.03018343448638916, -0.3083958625793457, 0.148026704788208, -0.013062596321105957, 0.06308639049530029, 0.10624086856842041, 0.09732949733734131, 0.3191157579421997, 0.24600350856781006, -0.18217360973358154]",0,False,0.7606012225151062,0.6339144101065974,1.0,0.7606012225151062,31,new_L_raw,1.7155277699214138,new,none
gaussian_10D,0.0,1.0,matern52,medium,0.05,2,"[0.0006958246231079102, -0.12071573734283447, -0.1696474552154541, 0.14011383056640625, -0.1921144723892212, -0.07059824466705322, -0.06648111343383789, -0.17209672927856445, -0.0858299732208252, -0.3736917972564697]",0,False,0.6474671363830566,0.5245201914541183,1.0,0.6474671363830566,31,new_L_raw,1.7155277699214138,new,none
gaussian_10D,0.0,1.0,matern52,medium,0.05,3,"[-0.1255718469619751, 0.31234419345855713, -0.0062552690505981445, 0.10745584964752197, -0.043206095695495605, -0.1462620496749878, -0.3927203416824341, 0.20088481903076172, -0.08874058723449707, -0.10311663150787354]",0,False,0.6645374894142151,0.5682600544344995,1.0,0.6645374894142151,31,new_L_raw,1.7155277699214138,new,none
gaussian_10D,0.0,1.0,matern52,medium,0.05,4,"[0.23022830486297607, -0.20723092555999756, 0.10746359825134277, -0.07821595668792725, 0.08809983730316162, -0.14496850967407227, 0.24874651432037354, -0.2787020206451416, 0.07840251922607422, -0.31822681427001953]",0,False,0.5659423470497131,0.5223848021799519,1.0,0.5659423470497131,31,new_L_raw,1.7155277699214138,new,none
